scopus_id,topic_id,topic_words,region,period,country,coverDate
2-s2.0-85144912393,27,"ghz, band, channel, design, frequency, gain, bandwidth, wireless, communication, simulation",Asia-Pacific,post_chatgpt,Unknown,Unknown
2-s2.0-85144908125,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Asia-Pacific,post_chatgpt,Unknown,Unknown
2-s2.0-85144905177,-1,,Asia-Pacific,post_chatgpt,Unknown,Unknown
2-s2.0-85144896092,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Asia-Pacific,post_chatgpt,Unknown,Unknown
2-s2.0-85144877536,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Asia-Pacific,post_chatgpt,Unknown,Unknown
2-s2.0-85144867318,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Europe,post_chatgpt,Unknown,Unknown
2-s2.0-85144862473,-1,,Other / Unclassified,post_chatgpt,Unknown,Unknown
2-s2.0-85144862398,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Asia-Pacific,post_chatgpt,Unknown,Unknown
2-s2.0-85144857029,-1,,North America,post_chatgpt,Unknown,Unknown
2-s2.0-85144843670,13,"heritage, cultural, cultural heritage, archaeological, ancient, site, archaeology, bone, preservation, image",Asia-Pacific,post_chatgpt,Unknown,Unknown
2-s2.0-85144833005,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Africa & Middle East,post_chatgpt,Unknown,Unknown
2-s2.0-85144831102,-1,,Europe,post_chatgpt,Unknown,Unknown
2-s2.0-85144790882,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",North America,post_chatgpt,Unknown,Unknown
2-s2.0-85144762169,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Europe,post_chatgpt,Unknown,Unknown
2-s2.0-85144743268,-1,,Asia-Pacific,post_chatgpt,Unknown,Unknown
2-s2.0-85144736482,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Asia-Pacific,post_chatgpt,Unknown,Unknown
2-s2.0-85144733295,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Asia-Pacific,post_chatgpt,Unknown,Unknown
2-s2.0-85144728304,-1,,Europe,post_chatgpt,Unknown,Unknown
2-s2.0-85144727829,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Latin America,post_chatgpt,Unknown,Unknown
2-s2.0-85144724910,-1,,Asia-Pacific,post_chatgpt,Unknown,Unknown
2-s2.0-85144717471,20,"eeg, seizure, signal, eeg signal, brain, feature, epilepsy, classification, accuracy, electroencephalography",Asia-Pacific,post_chatgpt,Unknown,Unknown
2-s2.0-85144714365,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Africa & Middle East,post_chatgpt,Unknown,Unknown
2-s2.0-85144706162,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Europe,post_chatgpt,Unknown,Unknown
2-s2.0-85144704043,19,"price, market, return, investor, volatility, asset, trading, lstm, forecasting, investment",North America,post_chatgpt,Unknown,Unknown
2-s2.0-85144694318,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Europe,post_chatgpt,Unknown,Unknown
2-s2.0-85144686899,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Latin America,post_chatgpt,Unknown,Unknown
2-s2.0-85144683533,-1,,Europe,post_chatgpt,Unknown,Unknown
2-s2.0-85144681850,-1,,Europe,post_chatgpt,Unknown,Unknown
2-s2.0-85144679096,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Europe,post_chatgpt,Unknown,Unknown
2-s2.0-85144672585,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",North America,post_chatgpt,Unknown,Unknown
2-s2.0-85144669695,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Europe,post_chatgpt,Unknown,Unknown
2-s2.0-85144653196,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Africa & Middle East,post_chatgpt,Unknown,Unknown
2-s2.0-85144638465,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",North America,post_chatgpt,Unknown,Unknown
2-s2.0-85144638018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Asia-Pacific,post_chatgpt,Unknown,Unknown
2-s2.0-85144636112,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Asia-Pacific,post_chatgpt,Unknown,Unknown
2-s2.0-85144635900,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",North America,post_chatgpt,Unknown,Unknown
2-s2.0-85144634278,-1,,North America,post_chatgpt,Unknown,Unknown
2-s2.0-85144632531,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Europe,post_chatgpt,Unknown,Unknown
2-s2.0-85144630026,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Asia-Pacific,post_chatgpt,Unknown,Unknown
2-s2.0-85144624873,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Asia-Pacific,post_chatgpt,Unknown,Unknown
2-s2.0-85144620647,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Europe,post_chatgpt,Unknown,Unknown
2-s2.0-85144617299,-1,,Asia-Pacific,post_chatgpt,Unknown,Unknown
2-s2.0-85144610098,10,"retinal, eye, image, disease, patient, visual, screening, diagnosis, accuracy, clinical",Asia-Pacific,post_chatgpt,Unknown,Unknown
2-s2.0-85144609598,-1,,Europe,post_chatgpt,Unknown,Unknown
2-s2.0-85144607936,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Asia-Pacific,post_chatgpt,Unknown,Unknown
2-s2.0-85144598049,-1,,Europe,post_chatgpt,Unknown,Unknown
2-s2.0-85144596672,2,"attack, iot, detection, security, cybersecurity, intrusion, threat, cyber, network, id",Europe,post_chatgpt,Unknown,Unknown
2-s2.0-85144596245,-1,,Asia-Pacific,post_chatgpt,Unknown,Unknown
2-s2.0-85144593767,10,"retinal, eye, image, disease, patient, visual, screening, diagnosis, accuracy, clinical",Asia-Pacific,post_chatgpt,Unknown,Unknown
2-s2.0-85144590506,12,"image, video, recognition, object, face, network, deep, feature, learning, neural",Asia-Pacific,post_chatgpt,Unknown,Unknown
2-s2.0-85144579773,10,"retinal, eye, image, disease, patient, visual, screening, diagnosis, accuracy, clinical",Asia-Pacific,post_chatgpt,Unknown,Unknown
2-s2.0-85144578131,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Europe,post_chatgpt,Unknown,Unknown
2-s2.0-85144530514,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Africa & Middle East,post_chatgpt,Unknown,Unknown
2-s2.0-85144514616,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Asia-Pacific,post_chatgpt,Unknown,Unknown
2-s2.0-85144495662,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Latin America,post_chatgpt,Unknown,Unknown
2-s2.0-85144494696,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Europe,post_chatgpt,Unknown,Unknown
2-s2.0-85144488344,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Asia-Pacific,post_chatgpt,Unknown,Unknown
2-s2.0-85144362488,5,"speech, hearing, language, voice, recognition, sound, child, acoustic, feature, sign language",Europe,post_chatgpt,Unknown,Unknown
2-s2.0-85144329487,-1,,Asia-Pacific,post_chatgpt,Unknown,Unknown
2-s2.0-85144312111,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Africa & Middle East,post_chatgpt,Unknown,Unknown
2-s2.0-85144309456,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Asia-Pacific,post_chatgpt,Unknown,Unknown
2-s2.0-85144303104,-1,,Europe,post_chatgpt,Unknown,Unknown
2-s2.0-85144302103,12,"image, video, recognition, object, face, network, deep, feature, learning, neural",North America,post_chatgpt,Unknown,Unknown
2-s2.0-85144268095,1,"drug, protein, molecular, compound, inf, molecule, structure, property, chemical, binding",Africa & Middle East,post_chatgpt,Unknown,Unknown
2-s2.0-85144266010,-1,,Africa & Middle East,post_chatgpt,Unknown,Unknown
2-s2.0-85144260101,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",North America,post_chatgpt,Unknown,Unknown
2-s2.0-85144254131,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Europe,post_chatgpt,Unknown,Unknown
2-s2.0-85144235202,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Europe,post_chatgpt,Unknown,Unknown
2-s2.0-85144226226,-1,,Asia-Pacific,post_chatgpt,Unknown,Unknown
2-s2.0-85144214486,-1,,Africa & Middle East,post_chatgpt,Unknown,Unknown
2-s2.0-85144189660,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",North America,post_chatgpt,Unknown,Unknown
2-s2.0-85144180285,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Asia-Pacific,post_chatgpt,Unknown,Unknown
2-s2.0-85144179237,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Asia-Pacific,post_chatgpt,Unknown,Unknown
2-s2.0-85144167939,-1,,Africa & Middle East,post_chatgpt,Unknown,Unknown
2-s2.0-85144162787,-1,,Asia-Pacific,post_chatgpt,Unknown,Unknown
2-s2.0-85144157674,-1,,Latin America,post_chatgpt,Unknown,Unknown
2-s2.0-85144156973,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Latin America,post_chatgpt,Unknown,Unknown
2-s2.0-85144156254,23,"sequence, bacterial, antibiotic, ca, dna, genome, resistance, gene, protein, bacteria",North America,post_chatgpt,Unknown,Unknown
2-s2.0-85144147605,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Europe,post_chatgpt,Unknown,Unknown
2-s2.0-85144146416,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Africa & Middle East,post_chatgpt,Unknown,Unknown
2-s2.0-85144137998,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Europe,post_chatgpt,Unknown,Unknown
2-s2.0-85144127045,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Africa & Middle East,post_chatgpt,Unknown,Unknown
2-s2.0-85144112657,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",North America,post_chatgpt,Unknown,Unknown
2-s2.0-85144096586,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Asia-Pacific,post_chatgpt,Unknown,Unknown
2-s2.0-85144083303,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",North America,post_chatgpt,Unknown,Unknown
2-s2.0-85144053535,-1,,Asia-Pacific,post_chatgpt,Unknown,Unknown
2-s2.0-85143994960,-1,,Asia-Pacific,post_chatgpt,Unknown,Unknown
2-s2.0-85143873275,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Asia-Pacific,post_chatgpt,Unknown,Unknown
