scopus_id,topic_id_finetuned,topic_label_finetuned,governance_score,region,period,cover_date,country
2-s2.0-85160304988,103,"AI Law, Ethics & Human Rights",0.95,Asia-Pacific,post_chatgpt,2022-06-01,China
2-s2.0-85160295493,103,"AI Law, Ethics & Human Rights",0.95,Asia-Pacific,post_chatgpt,2022-06-01,China
2-s2.0-85134353398,177,Explainable AI & Transparency,0.8,North America,post_chatgpt,2022-06-01,Canada
2-s2.0-85133415095,34,Autonomous Weapons & Military AI,0.9,Europe,post_chatgpt,2022-06-01,Netherlands
2-s2.0-85133347230,2,AI Cybersecurity & IoT Threats,0.9,Africa & Middle East,post_chatgpt,2022-06-01,UAE
2-s2.0-85133245459,31,Algorithmic Fairness & Bias,1.0,North America,post_chatgpt,2022-06-01,United States
2-s2.0-85132393740,148,Smart City & Urban AI Governance,0.7,Europe,post_chatgpt,2022-06-01,Italy
2-s2.0-85132122156,103,"AI Law, Ethics & Human Rights",0.95,North America,post_chatgpt,2022-06-01,United States
2-s2.0-85130213450,35,Gender Bias & AI Representation,0.9,Europe,post_chatgpt,2022-06-01,Germany
2-s2.0-85129064427,168,Digital Transformation & AI Adoption,0.55,North America,post_chatgpt,2022-06-01,United States
2-s2.0-85128884563,103,"AI Law, Ethics & Human Rights",0.95,Other / Unclassified,post_chatgpt,2022-06-01,Federated States of Micronesia
2-s2.0-85127612080,2,AI Cybersecurity & IoT Threats,0.9,North America,post_chatgpt,2022-06-01,United States
2-s2.0-85127109812,35,Gender Bias & AI Representation,0.9,Europe,post_chatgpt,2022-06-01,Sweden
2-s2.0-85126868235,2,AI Cybersecurity & IoT Threats,0.9,Asia-Pacific,post_chatgpt,2022-06-01,Australia
2-s2.0-85126120035,15,Predictive Policing & Criminal Justice AI,0.8,North America,post_chatgpt,2022-06-01,United States
2-s2.0-85124229132,103,"AI Law, Ethics & Human Rights",0.95,Europe,post_chatgpt,2022-06-01,Italy
2-s2.0-85109287328,124,AI Research Landscape (Bibliometrics),0.5,Europe,post_chatgpt,2022-06-01,France
2-s2.0-85099312881,124,AI Research Landscape (Bibliometrics),0.5,North America,post_chatgpt,2022-06-01,United States
2-s2.0-105026952198,151,AI Governance during COVID-19,0.6,Africa & Middle East,post_chatgpt,2022-06-01,Iran
2-s2.0-105000795614,34,Autonomous Weapons & Military AI,0.9,Europe,post_chatgpt,2022-06-01,Netherlands
2-s2.0-85110846098,124,AI Research Landscape (Bibliometrics),0.5,Asia-Pacific,post_chatgpt,2022-05-27,China
2-s2.0-85132619099,151,AI Governance during COVID-19,0.6,Africa & Middle East,post_chatgpt,2022-05-10,South Africa
2-s2.0-85131634728,103,"AI Law, Ethics & Human Rights",0.95,Europe,post_chatgpt,2022-05-09,Germany
2-s2.0-85133933064,103,"AI Law, Ethics & Human Rights",0.95,Europe,post_chatgpt,2022-05-01,Estonia
2-s2.0-85130979134,2,AI Cybersecurity & IoT Threats,0.9,Africa & Middle East,post_chatgpt,2022-05-01,Saudi Arabia
2-s2.0-85129519470,103,"AI Law, Ethics & Human Rights",0.95,Europe,post_chatgpt,2022-05-01,Denmark
2-s2.0-85129223156,103,"AI Law, Ethics & Human Rights",0.95,Europe,post_chatgpt,2022-05-01,United Kingdom
2-s2.0-85129205415,103,"AI Law, Ethics & Human Rights",0.95,North America,post_chatgpt,2022-05-01,United States
2-s2.0-85129184318,21,Trust & Trustworthiness in AI,0.8,North America,post_chatgpt,2022-05-01,United States
2-s2.0-85129161325,103,"AI Law, Ethics & Human Rights",0.95,North America,post_chatgpt,2022-05-01,United States
2-s2.0-85128458341,151,AI Governance during COVID-19,0.6,North America,post_chatgpt,2022-05-01,United States
2-s2.0-85127592080,35,Gender Bias & AI Representation,0.9,North America,post_chatgpt,2022-05-01,Canada
2-s2.0-85125520541,103,"AI Law, Ethics & Human Rights",0.95,Asia-Pacific,post_chatgpt,2022-05-01,India
2-s2.0-85124218588,124,AI Research Landscape (Bibliometrics),0.5,Latin America,post_chatgpt,2022-05-01,Brazil
2-s2.0-85119869783,124,AI Research Landscape (Bibliometrics),0.5,Europe,post_chatgpt,2022-05-01,Spain
2-s2.0-85139771577,135,EU AI Regulation & Regulatory Frameworks,1.0,Europe,post_chatgpt,2022-04-30,Belgium
2-s2.0-85116324237,35,Gender Bias & AI Representation,0.9,North America,post_chatgpt,2022-04-20,United States
2-s2.0-85128345299,124,AI Research Landscape (Bibliometrics),0.5,Europe,post_chatgpt,2022-04-12,United Kingdom
2-s2.0-85128359346,31,Algorithmic Fairness & Bias,1.0,North America,post_chatgpt,2022-04-07,United States
2-s2.0-85128653855,34,Autonomous Weapons & Military AI,0.9,North America,post_chatgpt,2022-04-04,United States
2-s2.0-85132032403,103,"AI Law, Ethics & Human Rights",0.95,Europe,post_chatgpt,2022-04-01,Finland
2-s2.0-85130137470,35,Gender Bias & AI Representation,0.9,Asia-Pacific,post_chatgpt,2022-04-01,India
2-s2.0-85129929371,148,Smart City & Urban AI Governance,0.7,Asia-Pacific,post_chatgpt,2022-04-01,India
2-s2.0-85128716730,17,AI Ethics from Islamic/Religious Perspective,0.5,North America,post_chatgpt,2022-04-01,United States
2-s2.0-85124395250,103,"AI Law, Ethics & Human Rights",0.95,Europe,post_chatgpt,2022-04-01,Sweden
2-s2.0-85117362026,31,Algorithmic Fairness & Bias,1.0,North America,post_chatgpt,2022-04-01,United States
2-s2.0-85100874514,21,Trust & Trustworthiness in AI,0.8,Europe,post_chatgpt,2022-04-01,United Kingdom
2-s2.0-85098280062,129,AI in Public Administration & Governance,0.9,North America,post_chatgpt,2022-04-01,United States
2-s2.0-85097923580,129,AI in Public Administration & Governance,0.9,Europe,post_chatgpt,2022-04-01,United Kingdom
2-s2.0-85097605410,129,AI in Public Administration & Governance,0.9,Europe,post_chatgpt,2022-04-01,Estonia
2-s2.0-85091404556,15,Predictive Policing & Criminal Justice AI,0.8,Africa & Middle East,post_chatgpt,2022-04-01,South Africa
2-s2.0-85113751490,124,AI Research Landscape (Bibliometrics),0.5,Asia-Pacific,post_chatgpt,2022-03-29,China
2-s2.0-85120915079,21,Trust & Trustworthiness in AI,0.8,Asia-Pacific,post_chatgpt,2022-03-25,Hong Kong
2-s2.0-85128319927,151,AI Governance during COVID-19,0.6,Europe,post_chatgpt,2022-03-23,Austria
2-s2.0-85108514854,103,"AI Law, Ethics & Human Rights",0.95,Europe,post_chatgpt,2022-03-17,Slovenia
2-s2.0-85127623075,148,Smart City & Urban AI Governance,0.7,Europe,post_chatgpt,2022-03-11,United Kingdom
2-s2.0-85213363386,2,AI Cybersecurity & IoT Threats,0.9,Asia-Pacific,post_chatgpt,2022-03-01,Indonesia
2-s2.0-85167127444,8,"AI, Journalism & Media",0.7,Latin America,post_chatgpt,2022-03-01,Brazil
2-s2.0-85141022512,15,Predictive Policing & Criminal Justice AI,0.8,North America,post_chatgpt,2022-03-01,United States
2-s2.0-85126513474,103,"AI Law, Ethics & Human Rights",0.95,North America,post_chatgpt,2022-03-01,United States
2-s2.0-85125756099,15,Predictive Policing & Criminal Justice AI,0.8,Europe,post_chatgpt,2022-03-01,Italy
2-s2.0-85124046057,31,Algorithmic Fairness & Bias,1.0,Africa & Middle East,post_chatgpt,2022-03-01,Israel
2-s2.0-85123520515,151,AI Governance during COVID-19,0.6,Europe,post_chatgpt,2022-03-01,Russia
2-s2.0-85121808619,135,EU AI Regulation & Regulatory Frameworks,1.0,Asia-Pacific,post_chatgpt,2022-03-01,Australia
2-s2.0-85121230907,35,Gender Bias & AI Representation,0.9,Asia-Pacific,post_chatgpt,2022-03-01,South Korea
2-s2.0-85120854743,21,Trust & Trustworthiness in AI,0.8,North America,post_chatgpt,2022-03-01,Canada
2-s2.0-85104157613,17,AI Ethics from Islamic/Religious Perspective,0.5,Africa & Middle East,post_chatgpt,2022-03-01,South Africa
2-s2.0-85102757955,151,AI Governance during COVID-19,0.6,Asia-Pacific,post_chatgpt,2022-03-01,China
2-s2.0-85102619224,15,Predictive Policing & Criminal Justice AI,0.8,Asia-Pacific,post_chatgpt,2022-03-01,China
2-s2.0-85102246495,103,"AI Law, Ethics & Human Rights",0.95,Europe,post_chatgpt,2022-03-01,Czechia
2-s2.0-85100935593,103,"AI Law, Ethics & Human Rights",0.95,Europe,post_chatgpt,2022-03-01,Poland
2-s2.0-85100914331,103,"AI Law, Ethics & Human Rights",0.95,Europe,post_chatgpt,2022-03-01,Netherlands
2-s2.0-85125590143,114,Generative AI & Creative Ethics,0.65,Europe,post_chatgpt,2022-02-23,United Kingdom
2-s2.0-85127721581,103,"AI Law, Ethics & Human Rights",0.95,North America,post_chatgpt,2022-02-01,United States
2-s2.0-85125818084,42,AI Accessibility & Disability Inclusion,0.5,Asia-Pacific,post_chatgpt,2022-02-01,Singapore
2-s2.0-85124394833,31,Algorithmic Fairness & Bias,1.0,North America,post_chatgpt,2022-02-01,United States
2-s2.0-85123987253,15,Predictive Policing & Criminal Justice AI,0.8,North America,post_chatgpt,2022-02-01,United States
2-s2.0-85123675451,103,"AI Law, Ethics & Human Rights",0.95,Europe,post_chatgpt,2022-02-01,Germany
2-s2.0-85121802986,103,"AI Law, Ethics & Human Rights",0.95,Europe,post_chatgpt,2022-02-01,Norway
2-s2.0-85121440551,129,AI in Public Administration & Governance,0.9,Asia-Pacific,post_chatgpt,2022-02-01,Australia
2-s2.0-85116455268,103,"AI Law, Ethics & Human Rights",0.95,Europe,post_chatgpt,2022-02-01,United Kingdom
2-s2.0-85116223274,24,"AI, Fake News & Disinformation",0.8,Europe,post_chatgpt,2022-02-01,Turkey
2-s2.0-85111884958,183,UAV & Drone Governance,0.6,Africa & Middle East,post_chatgpt,2022-02-01,Tunisia
2-s2.0-85108120400,21,Trust & Trustworthiness in AI,0.8,Europe,post_chatgpt,2022-02-01,Netherlands
2-s2.0-85102599451,2,AI Cybersecurity & IoT Threats,0.9,Asia-Pacific,post_chatgpt,2022-02-01,China
2-s2.0-85112517219,103,"AI Law, Ethics & Human Rights",0.95,Europe,post_chatgpt,2022-01-27,United Kingdom
2-s2.0-85108152642,103,"AI Law, Ethics & Human Rights",0.95,Asia-Pacific,post_chatgpt,2022-01-07,India
2-s2.0-85132825971,8,"AI, Journalism & Media",0.7,Europe,post_chatgpt,2022-01-03,Spain
2-s2.0-85130049583,8,"AI, Journalism & Media",0.7,Europe,post_chatgpt,2022-01-03,Spain
2-s2.0-85179358607,103,"AI Law, Ethics & Human Rights",0.95,North America,post_chatgpt,2022-01-01,United States
2-s2.0-85179354151,17,AI Ethics from Islamic/Religious Perspective,0.5,North America,post_chatgpt,2022-01-01,United States
2-s2.0-85173216320,124,AI Research Landscape (Bibliometrics),0.5,Asia-Pacific,post_chatgpt,2022-01-01,India
2-s2.0-85166112374,151,AI Governance during COVID-19,0.6,Latin America,post_chatgpt,2022-01-01,Colombia
2-s2.0-85162874994,103,"AI Law, Ethics & Human Rights",0.95,Europe,post_chatgpt,2022-01-01,Austria
2-s2.0-85160241725,135,EU AI Regulation & Regulatory Frameworks,1.0,Europe,post_chatgpt,2022-01-01,Croatia
2-s2.0-85159697215,21,Trust & Trustworthiness in AI,0.8,Asia-Pacific,post_chatgpt,2022-01-01,Australia
2-s2.0-85159366394,24,"AI, Fake News & Disinformation",0.8,North America,post_chatgpt,2022-01-01,United States
2-s2.0-85149444724,35,Gender Bias & AI Representation,0.9,Europe,post_chatgpt,2022-01-01,Turkey
2-s2.0-85147277863,15,Predictive Policing & Criminal Justice AI,0.8,Africa & Middle East,post_chatgpt,2022-01-01,UAE
2-s2.0-85147092872,129,AI in Public Administration & Governance,0.9,Asia-Pacific,post_chatgpt,2022-01-01,India
2-s2.0-85146879074,124,AI Research Landscape (Bibliometrics),0.5,Asia-Pacific,post_chatgpt,2022-01-01,Vietnam
2-s2.0-85146494531,151,AI Governance during COVID-19,0.6,Asia-Pacific,post_chatgpt,2022-01-01,China
2-s2.0-85146002549,103,"AI Law, Ethics & Human Rights",0.95,Asia-Pacific,post_chatgpt,2022-01-01,South Korea
2-s2.0-85145434264,24,"AI, Fake News & Disinformation",0.8,Asia-Pacific,post_chatgpt,2022-01-01,India
2-s2.0-85144972223,34,Autonomous Weapons & Military AI,0.9,North America,post_chatgpt,2022-01-01,United States
2-s2.0-85144730243,103,"AI Law, Ethics & Human Rights",0.95,Asia-Pacific,post_chatgpt,2022-01-01,India
2-s2.0-85143839417,168,Digital Transformation & AI Adoption,0.55,Europe,post_chatgpt,2022-01-01,Germany
2-s2.0-85143398466,124,AI Research Landscape (Bibliometrics),0.5,Africa & Middle East,post_chatgpt,2022-01-01,South Africa
2-s2.0-85143389910,129,AI in Public Administration & Governance,0.9,Europe,post_chatgpt,2022-01-01,Finland
2-s2.0-85142925831,8,"AI, Journalism & Media",0.7,Africa & Middle East,post_chatgpt,2022-01-01,Jordan
2-s2.0-85142732102,151,AI Governance during COVID-19,0.6,Europe,post_chatgpt,2022-01-01,United Kingdom
2-s2.0-85142366032,8,"AI, Journalism & Media",0.7,Asia-Pacific,post_chatgpt,2022-01-01,Australia
2-s2.0-85141847814,103,"AI Law, Ethics & Human Rights",0.95,Europe,post_chatgpt,2022-01-01,France
2-s2.0-85141617628,35,Gender Bias & AI Representation,0.9,North America,post_chatgpt,2022-01-01,United States
2-s2.0-85141247758,103,"AI Law, Ethics & Human Rights",0.95,Asia-Pacific,post_chatgpt,2022-01-01,China
2-s2.0-85141242318,103,"AI Law, Ethics & Human Rights",0.95,Europe,post_chatgpt,2022-01-01,Russia
2-s2.0-85141123873,103,"AI Law, Ethics & Human Rights",0.95,Europe,post_chatgpt,2022-01-01,Croatia
2-s2.0-85140989802,103,"AI Law, Ethics & Human Rights",0.95,Europe,post_chatgpt,2022-01-01,Ukraine
2-s2.0-85139994767,103,"AI Law, Ethics & Human Rights",0.95,Europe,post_chatgpt,2022-01-01,Poland
2-s2.0-85139817204,103,"AI Law, Ethics & Human Rights",0.95,Asia-Pacific,post_chatgpt,2022-01-01,China
2-s2.0-85138779006,129,AI in Public Administration & Governance,0.9,Europe,post_chatgpt,2022-01-01,Sweden
2-s2.0-85138722231,103,"AI Law, Ethics & Human Rights",0.95,Africa & Middle East,post_chatgpt,2022-01-01,Egypt
2-s2.0-85138392095,21,Trust & Trustworthiness in AI,0.8,North America,post_chatgpt,2022-01-01,United States
2-s2.0-85138034703,24,"AI, Fake News & Disinformation",0.8,Asia-Pacific,post_chatgpt,2022-01-01,India
2-s2.0-85136846668,103,"AI Law, Ethics & Human Rights",0.95,Europe,post_chatgpt,2022-01-01,Italy
2-s2.0-85136822097,114,Generative AI & Creative Ethics,0.65,Europe,post_chatgpt,2022-01-01,Germany
2-s2.0-85136559754,148,Smart City & Urban AI Governance,0.7,Asia-Pacific,post_chatgpt,2022-01-01,India
2-s2.0-85136503608,114,Generative AI & Creative Ethics,0.65,Asia-Pacific,post_chatgpt,2022-01-01,China
2-s2.0-85136078566,31,Algorithmic Fairness & Bias,1.0,Europe,post_chatgpt,2022-01-01,Switzerland
2-s2.0-85134932377,8,"AI, Journalism & Media",0.7,Latin America,post_chatgpt,2022-01-01,Ecuador
2-s2.0-85134834767,103,"AI Law, Ethics & Human Rights",0.95,Europe,post_chatgpt,2022-01-01,Ireland
2-s2.0-85134337775,103,"AI Law, Ethics & Human Rights",0.95,Europe,post_chatgpt,2022-01-01,Russia
2-s2.0-85133729342,2,AI Cybersecurity & IoT Threats,0.9,Asia-Pacific,post_chatgpt,2022-01-01,Indonesia
2-s2.0-85133556426,17,AI Ethics from Islamic/Religious Perspective,0.5,North America,post_chatgpt,2022-01-01,Canada
2-s2.0-85133513679,103,"AI Law, Ethics & Human Rights",0.95,Europe,post_chatgpt,2022-01-01,Slovenia
2-s2.0-85133360822,103,"AI Law, Ethics & Human Rights",0.95,Asia-Pacific,post_chatgpt,2022-01-01,Indonesia
2-s2.0-85132948705,103,"AI Law, Ethics & Human Rights",0.95,Europe,post_chatgpt,2022-01-01,Germany
2-s2.0-85132907492,103,"AI Law, Ethics & Human Rights",0.95,Europe,post_chatgpt,2022-01-01,United Kingdom
2-s2.0-85132883478,103,"AI Law, Ethics & Human Rights",0.95,Europe,post_chatgpt,2022-01-01,Finland
2-s2.0-85132724985,135,EU AI Regulation & Regulatory Frameworks,1.0,Asia-Pacific,post_chatgpt,2022-01-01,Australia
2-s2.0-85132719755,103,"AI Law, Ethics & Human Rights",0.95,Europe,post_chatgpt,2022-01-01,Latvia
2-s2.0-85132506153,124,AI Research Landscape (Bibliometrics),0.5,Asia-Pacific,post_chatgpt,2022-01-01,South Korea
2-s2.0-85132162531,103,"AI Law, Ethics & Human Rights",0.95,Europe,post_chatgpt,2022-01-01,United Kingdom
2-s2.0-85132117267,103,"AI Law, Ethics & Human Rights",0.95,Europe,post_chatgpt,2022-01-01,Russia
2-s2.0-85131822850,8,"AI, Journalism & Media",0.7,North America,post_chatgpt,2022-01-01,United States
2-s2.0-85131696429,103,"AI Law, Ethics & Human Rights",0.95,Europe,post_chatgpt,2022-01-01,Denmark
2-s2.0-85131295135,103,"AI Law, Ethics & Human Rights",0.95,Other / Unclassified,post_chatgpt,2022-01-01,Albania
2-s2.0-85130528415,8,"AI, Journalism & Media",0.7,Asia-Pacific,post_chatgpt,2022-01-01,Singapore
2-s2.0-85130239551,168,Digital Transformation & AI Adoption,0.55,Europe,post_chatgpt,2022-01-01,Portugal
2-s2.0-85130159639,103,"AI Law, Ethics & Human Rights",0.95,Europe,post_chatgpt,2022-01-01,Netherlands
2-s2.0-85130060665,135,EU AI Regulation & Regulatory Frameworks,1.0,Europe,post_chatgpt,2022-01-01,Portugal
2-s2.0-85128472993,17,AI Ethics from Islamic/Religious Perspective,0.5,Other / Unclassified,post_chatgpt,2022-01-01,Unknown
2-s2.0-85128464323,103,"AI Law, Ethics & Human Rights",0.95,Other / Unclassified,post_chatgpt,2022-01-01,Unknown
2-s2.0-85127381088,151,AI Governance during COVID-19,0.6,Europe,post_chatgpt,2022-01-01,Italy
2-s2.0-85126917043,103,"AI Law, Ethics & Human Rights",0.95,Europe,post_chatgpt,2022-01-01,Italy
2-s2.0-85126912059,103,"AI Law, Ethics & Human Rights",0.95,Europe,post_chatgpt,2022-01-01,Russia
2-s2.0-85126840574,103,"AI Law, Ethics & Human Rights",0.95,Europe,post_chatgpt,2022-01-01,Denmark
2-s2.0-85124978216,15,Predictive Policing & Criminal Justice AI,0.8,Asia-Pacific,post_chatgpt,2022-01-01,India
2-s2.0-85124259366,34,Autonomous Weapons & Military AI,0.9,North America,post_chatgpt,2022-01-01,United States
2-s2.0-85123961822,114,Generative AI & Creative Ethics,0.65,Europe,post_chatgpt,2022-01-01,United Kingdom
2-s2.0-85123952236,103,"AI Law, Ethics & Human Rights",0.95,Europe,post_chatgpt,2022-01-01,Lithuania
2-s2.0-85123912219,151,AI Governance during COVID-19,0.6,Africa & Middle East,post_chatgpt,2022-01-01,Bahrain
2-s2.0-85123536556,2,AI Cybersecurity & IoT Threats,0.9,Africa & Middle East,post_chatgpt,2022-01-01,Jordan
2-s2.0-85122089786,114,Generative AI & Creative Ethics,0.65,Europe,post_chatgpt,2022-01-01,Spain
2-s2.0-85121254545,103,"AI Law, Ethics & Human Rights",0.95,Europe,post_chatgpt,2022-01-01,United Kingdom
2-s2.0-85120873086,103,"AI Law, Ethics & Human Rights",0.95,Latin America,post_chatgpt,2022-01-01,Brazil
2-s2.0-85120702212,35,Gender Bias & AI Representation,0.9,North America,post_chatgpt,2022-01-01,United States
2-s2.0-85120608066,8,"AI, Journalism & Media",0.7,North America,post_chatgpt,2022-01-01,United States
2-s2.0-85118426373,103,"AI Law, Ethics & Human Rights",0.95,Asia-Pacific,post_chatgpt,2022-01-01,Malaysia
2-s2.0-85117524932,2,AI Cybersecurity & IoT Threats,0.9,Europe,post_chatgpt,2022-01-01,Belgium
2-s2.0-85116917553,2,AI Cybersecurity & IoT Threats,0.9,Africa & Middle East,post_chatgpt,2022-01-01,Nigeria
2-s2.0-85114997041,124,AI Research Landscape (Bibliometrics),0.5,Europe,post_chatgpt,2022-01-01,Italy
2-s2.0-85113502158,31,Algorithmic Fairness & Bias,1.0,Europe,post_chatgpt,2022-01-01,Spain
2-s2.0-85113160651,17,AI Ethics from Islamic/Religious Perspective,0.5,Europe,post_chatgpt,2022-01-01,Austria
2-s2.0-85107917721,124,AI Research Landscape (Bibliometrics),0.5,Europe,post_chatgpt,2022-01-01,Norway
2-s2.0-85100795345,124,AI Research Landscape (Bibliometrics),0.5,Europe,post_chatgpt,2022-01-01,Italy
2-s2.0-85096376217,177,Explainable AI & Transparency,0.8,Asia-Pacific,post_chatgpt,2022-01-01,South Korea
2-s2.0-85092081405,103,"AI Law, Ethics & Human Rights",0.95,Europe,post_chatgpt,2022-01-01,United Kingdom
2-s2.0-85090936489,103,"AI Law, Ethics & Human Rights",0.95,Asia-Pacific,post_chatgpt,2022-01-01,Australia
2-s2.0-85088150779,103,"AI Law, Ethics & Human Rights",0.95,North America,post_chatgpt,2022-01-01,United States
2-s2.0-105018620498,24,"AI, Fake News & Disinformation",0.8,Africa & Middle East,post_chatgpt,2022-01-01,Iraq
2-s2.0-105006846143,2,AI Cybersecurity & IoT Threats,0.9,North America,post_chatgpt,2022-01-01,United States
2-s2.0-85124300106,103,"AI Law, Ethics & Human Rights",0.95,Asia-Pacific,pre_chatgpt,2021-12-01,Taiwan
2-s2.0-85120080310,17,AI Ethics from Islamic/Religious Perspective,0.5,Europe,pre_chatgpt,2021-12-01,United Kingdom
2-s2.0-85129300030,181,AI Patent Law & Intellectual Property,0.55,North America,pre_chatgpt,2021-03-01,United States
2-s2.0-85101155921,17,AI Ethics from Islamic/Religious Perspective,0.5,Europe,pre_chatgpt,2021-02-01,United Kingdom
2-s2.0-85147888492,151,AI Governance during COVID-19,0.6,Other / Unclassified,pre_chatgpt,2021-01-01,Unknown
2-s2.0-85132607157,135,EU AI Regulation & Regulatory Frameworks,1.0,Europe,pre_chatgpt,2021-01-01,Estonia
2-s2.0-85132602024,181,AI Patent Law & Intellectual Property,0.55,Europe,pre_chatgpt,2021-01-01,Greece
2-s2.0-85119499724,103,"AI Law, Ethics & Human Rights",0.95,Europe,pre_chatgpt,2021-01-01,Spain
2-s2.0-85119414398,15,Predictive Policing & Criminal Justice AI,0.8,Asia-Pacific,pre_chatgpt,2021-01-01,India
2-s2.0-85117933591,151,AI Governance during COVID-19,0.6,Africa & Middle East,pre_chatgpt,2021-01-01,Morocco
