scopus_id,topic_id_finetuned,topic_label_finetuned,governance_score,region,period,cover_date,country
2-s2.0-85121424823,103,"AI Law, Ethics & Human Rights",0.95,Other / Unclassified,post_chatgpt,2024-01-01,Unknown
2-s2.0-85120568347,-1,,,Asia-Pacific,post_chatgpt,2024-01-01,China
2-s2.0-85120488259,33,Conversational AI & Chatbots,0.3,Europe,post_chatgpt,2024-01-01,Norway
2-s2.0-85118924751,-1,,,Asia-Pacific,post_chatgpt,2024-01-01,Taiwan
2-s2.0-85118575495,105,"Topic0_Sub_105: employee, chain, supply chain, supply, job, organizational, ",0.1,Europe,post_chatgpt,2024-01-01,France
2-s2.0-85116505358,-1,,,Europe,post_chatgpt,2024-01-01,United Kingdom
2-s2.0-85116388703,15,Predictive Policing & Criminal Justice AI,0.8,North America,post_chatgpt,2024-01-01,United States
2-s2.0-85112602812,110,"Topic0_Sub_110: marketing, consumer, customer, financial, service, banking, ",0.1,Europe,post_chatgpt,2024-01-01,United Kingdom
2-s2.0-85103583433,19,AI in Finance & Investment,0.2,Europe,post_chatgpt,2024-01-01,United Kingdom
2-s2.0-105030859952,-1,,,Asia-Pacific,post_chatgpt,2024-01-01,South Korea
2-s2.0-105030715461,100,"Topic0_Sub_100: student, education, teacher, educational, teaching, learning",0.1,Europe,post_chatgpt,2024-01-01,Poland
2-s2.0-105030359121,-1,,,Europe,post_chatgpt,2024-01-01,Ukraine
2-s2.0-105029877926,9,AI in Academic Libraries,0.3,Asia-Pacific,post_chatgpt,2024-01-01,India
2-s2.0-105028990092,120,"Topic0_Sub_120: maintenance, fault, manufacturing, production, industrial, p",0.1,Asia-Pacific,post_chatgpt,2024-01-01,India
2-s2.0-105028675713,109,"Topic0_Sub_109: soil, sup, forest, land, inf, sup sup, vegetation, accuracy,",0.1,Asia-Pacific,post_chatgpt,2024-01-01,India
2-s2.0-105028585642,-1,,,North America,post_chatgpt,2024-01-01,United States
2-s2.0-105027407073,103,"AI Law, Ethics & Human Rights",0.95,Europe,post_chatgpt,2024-01-01,Romania
2-s2.0-105026485037,114,Generative AI & Creative Ethics,0.65,Europe,post_chatgpt,2024-01-01,United Kingdom
2-s2.0-105026256188,-1,,,Latin America,post_chatgpt,2024-01-01,Brazil
2-s2.0-105026253545,-1,,,Europe,post_chatgpt,2024-01-01,Hungary
2-s2.0-105023692944,122,"Topic0_Sub_122: customer, churn, marketing, consumer, product, commerce, pur",0.1,Europe,post_chatgpt,2024-01-01,Turkey
2-s2.0-105023670490,-1,,,Europe,post_chatgpt,2024-01-01,United Kingdom
2-s2.0-105023577685,100,"Topic0_Sub_100: student, education, teacher, educational, teaching, learning",0.1,Asia-Pacific,post_chatgpt,2024-01-01,Vietnam
2-s2.0-105023563610,100,"Topic0_Sub_100: student, education, teacher, educational, teaching, learning",0.1,Asia-Pacific,post_chatgpt,2024-01-01,Australia
2-s2.0-105022940155,-1,,,North America,post_chatgpt,2024-01-01,United States
2-s2.0-105022918369,-1,,,Europe,post_chatgpt,2024-01-01,United Kingdom
2-s2.0-105022876318,-1,,,North America,post_chatgpt,2024-01-01,Canada
2-s2.0-105021875941,-1,,,Europe,post_chatgpt,2024-01-01,Spain
2-s2.0-105020427966,-1,,,Asia-Pacific,post_chatgpt,2024-01-01,India
2-s2.0-105016743468,-1,,,Africa & Middle East,post_chatgpt,2024-01-01,Saudi Arabia
2-s2.0-105016177498,-1,,,Europe,post_chatgpt,2024-01-01,France
2-s2.0-105016123407,-1,,,Asia-Pacific,post_chatgpt,2024-01-01,Australia
2-s2.0-105015887752,-1,,,Asia-Pacific,post_chatgpt,2024-01-01,Australia
2-s2.0-105015358208,-1,,,Africa & Middle East,post_chatgpt,2024-01-01,South Africa
2-s2.0-105015324468,-1,,,Europe,post_chatgpt,2024-01-01,Turkey
2-s2.0-105015090382,100,"Topic0_Sub_100: student, education, teacher, educational, teaching, learning",0.1,Africa & Middle East,post_chatgpt,2024-01-01,Saudi Arabia
2-s2.0-105014981328,-1,,,Europe,post_chatgpt,2024-01-01,Italy
2-s2.0-105014467002,100,"Topic0_Sub_100: student, education, teacher, educational, teaching, learning",0.1,Africa & Middle East,post_chatgpt,2024-01-01,Saudi Arabia
2-s2.0-105014433115,-1,,,Europe,post_chatgpt,2024-01-01,Ukraine
2-s2.0-105014107765,118,"Topic0_Sub_118: concrete, strength, compressive, compressive strength, cemen",0.1,Africa & Middle East,post_chatgpt,2024-01-01,Iran
2-s2.0-105014088196,40,AI in Dental Education,0.0,Asia-Pacific,post_chatgpt,2024-01-01,India
2-s2.0-105013988330,103,"AI Law, Ethics & Human Rights",0.95,North America,post_chatgpt,2024-01-01,United States
2-s2.0-105013770953,100,"Topic0_Sub_100: student, education, teacher, educational, teaching, learning",0.1,Europe,post_chatgpt,2024-01-01,United Kingdom
2-s2.0-105012401964,-1,,,Asia-Pacific,post_chatgpt,2024-01-01,Indonesia
2-s2.0-105012399327,100,"Topic0_Sub_100: student, education, teacher, educational, teaching, learning",0.1,Africa & Middle East,post_chatgpt,2024-01-01,Jordan
2-s2.0-105009938649,-1,,,Asia-Pacific,post_chatgpt,2024-01-01,India
2-s2.0-105009776711,103,"AI Law, Ethics & Human Rights",0.95,Asia-Pacific,post_chatgpt,2024-01-01,Malaysia
2-s2.0-105008943398,105,"Topic0_Sub_105: employee, chain, supply chain, supply, job, organizational, ",0.1,Asia-Pacific,post_chatgpt,2024-01-01,China
2-s2.0-105008403271,103,"AI Law, Ethics & Human Rights",0.95,Europe,post_chatgpt,2024-01-01,Italy
2-s2.0-105008373325,100,"Topic0_Sub_100: student, education, teacher, educational, teaching, learning",0.1,North America,post_chatgpt,2024-01-01,United States
2-s2.0-105008099558,-1,,,Latin America,post_chatgpt,2024-01-01,Colombia
2-s2.0-105007642906,-1,,,Europe,post_chatgpt,2024-01-01,France
2-s2.0-105007566905,-1,,,Europe,post_chatgpt,2024-01-01,Lithuania
2-s2.0-105007559933,2,AI Cybersecurity & IoT Threats,0.9,Asia-Pacific,post_chatgpt,2024-01-01,India
2-s2.0-105007365020,110,"Topic0_Sub_110: marketing, consumer, customer, financial, service, banking, ",0.1,Africa & Middle East,post_chatgpt,2024-01-01,Egypt
2-s2.0-105007329630,-1,,,Asia-Pacific,post_chatgpt,2024-01-01,India
2-s2.0-105007317318,100,"Topic0_Sub_100: student, education, teacher, educational, teaching, learning",0.1,Asia-Pacific,post_chatgpt,2024-01-01,India
2-s2.0-105007075666,-1,,,Latin America,post_chatgpt,2024-01-01,Brazil
2-s2.0-105007068409,105,"Topic0_Sub_105: employee, chain, supply chain, supply, job, organizational, ",0.1,North America,post_chatgpt,2024-01-01,Canada
2-s2.0-105006909719,14,AI in Music & Creative Arts,0.1,Europe,post_chatgpt,2024-01-01,France
2-s2.0-105006856016,112,"Topic0_Sub_112: energy, power, solar, building, consumption, electricity, gr",0.1,Asia-Pacific,post_chatgpt,2024-01-01,India
2-s2.0-105006853889,-1,,,Asia-Pacific,post_chatgpt,2024-01-01,India
2-s2.0-105006840386,-1,,,Asia-Pacific,post_chatgpt,2024-01-01,India
2-s2.0-105006831956,100,"Topic0_Sub_100: student, education, teacher, educational, teaching, learning",0.1,Latin America,post_chatgpt,2024-01-01,Colombia
2-s2.0-105006823109,102,"Topic0_Sub_102: crop, food, yield, agricultural, plant, agriculture, machine",0.1,Africa & Middle East,post_chatgpt,2024-01-01,Ethiopia
2-s2.0-105006820420,100,"Topic0_Sub_100: student, education, teacher, educational, teaching, learning",0.1,Asia-Pacific,post_chatgpt,2024-01-01,China
2-s2.0-105006810041,102,"Topic0_Sub_102: crop, food, yield, agricultural, plant, agriculture, machine",0.1,Africa & Middle East,post_chatgpt,2024-01-01,Ethiopia
2-s2.0-105006798497,10,AI in Ophthalmology,0.1,Latin America,post_chatgpt,2024-01-01,Peru
2-s2.0-105006793383,132,"Topic0_Sub_132: nursing, nursing student, nurse, nursing education, student,",0.1,Latin America,post_chatgpt,2024-01-01,Chile
2-s2.0-105006789924,-1,,,Africa & Middle East,post_chatgpt,2024-01-01,Ethiopia
2-s2.0-105005719466,114,Generative AI & Creative Ethics,0.65,Africa & Middle East,post_chatgpt,2024-01-01,Iraq
2-s2.0-105005454743,147,"Topic0_Sub_147: parkinson, parkinson disease, disease, voice, motor, feature",0.1,Africa & Middle East,post_chatgpt,2024-01-01,Saudi Arabia
2-s2.0-105005368545,111,"Topic0_Sub_111: traffic, crash, road, vehicle, accident, travel, transportat",0.1,Asia-Pacific,post_chatgpt,2024-01-01,China
2-s2.0-105005194149,-1,,,Europe,post_chatgpt,2024-01-01,Poland
2-s2.0-105004761559,40,AI in Dental Education,0.0,North America,post_chatgpt,2024-01-01,United States
2-s2.0-105004314673,-1,,,North America,post_chatgpt,2024-01-01,United States
2-s2.0-105004068428,100,"Topic0_Sub_100: student, education, teacher, educational, teaching, learning",0.1,Europe,post_chatgpt,2024-01-01,Norway
2-s2.0-105004046344,-1,,,North America,post_chatgpt,2024-01-01,United States
2-s2.0-105004045866,2,AI Cybersecurity & IoT Threats,0.9,North America,post_chatgpt,2024-01-01,United States
2-s2.0-105004037665,110,"Topic0_Sub_110: marketing, consumer, customer, financial, service, banking, ",0.1,Africa & Middle East,post_chatgpt,2024-01-01,Jordan
2-s2.0-105004032834,-1,,,North America,post_chatgpt,2024-01-01,United States
2-s2.0-105004029293,2,AI Cybersecurity & IoT Threats,0.9,North America,post_chatgpt,2024-01-01,United States
2-s2.0-105004013364,135,EU AI Regulation & Regulatory Frameworks,1.0,Europe,post_chatgpt,2024-01-01,Serbia
2-s2.0-105003970401,21,Trust & Trustworthiness in AI,0.8,North America,post_chatgpt,2024-01-01,United States
2-s2.0-105003962870,100,"Topic0_Sub_100: student, education, teacher, educational, teaching, learning",0.1,Asia-Pacific,post_chatgpt,2024-01-01,Thailand
2-s2.0-105003951757,100,"Topic0_Sub_100: student, education, teacher, educational, teaching, learning",0.1,North America,post_chatgpt,2024-01-01,United States
2-s2.0-105003932428,-1,,,North America,post_chatgpt,2024-01-01,United States
2-s2.0-105003928899,-1,,,North America,post_chatgpt,2024-01-01,United States
2-s2.0-105003912820,100,"Topic0_Sub_100: student, education, teacher, educational, teaching, learning",0.1,North America,post_chatgpt,2024-01-01,United States
2-s2.0-105003847075,100,"Topic0_Sub_100: student, education, teacher, educational, teaching, learning",0.1,North America,post_chatgpt,2024-01-01,United States
2-s2.0-105003846625,-1,,,North America,post_chatgpt,2024-01-01,United States
2-s2.0-105003840364,-1,,,North America,post_chatgpt,2024-01-01,United States
2-s2.0-105003838674,-1,,,North America,post_chatgpt,2024-01-01,United States
2-s2.0-105003837942,14,AI in Music & Creative Arts,0.1,North America,post_chatgpt,2024-01-01,United States
2-s2.0-105003832809,105,"Topic0_Sub_105: employee, chain, supply chain, supply, job, organizational, ",0.1,North America,post_chatgpt,2024-01-01,United States
2-s2.0-105003832624,21,Trust & Trustworthiness in AI,0.8,North America,post_chatgpt,2024-01-01,United States
2-s2.0-105003831291,100,"Topic0_Sub_100: student, education, teacher, educational, teaching, learning",0.1,North America,post_chatgpt,2024-01-01,United States
2-s2.0-105003812114,103,"AI Law, Ethics & Human Rights",0.95,Asia-Pacific,post_chatgpt,2024-01-01,Japan
2-s2.0-105003374707,-1,,,Europe,post_chatgpt,2024-01-01,Italy
2-s2.0-105003313486,109,"Topic0_Sub_109: soil, sup, forest, land, inf, sup sup, vegetation, accuracy,",0.1,Latin America,post_chatgpt,2024-01-01,Peru
2-s2.0-105003150752,117,"Topic0_Sub_117: inf, air, inf inf, pollution, air quality, air pollution, co",0.1,Asia-Pacific,post_chatgpt,2024-01-01,India
2-s2.0-105003094133,18,AI in Entrepreneurship & Innovation,0.3,Europe,post_chatgpt,2024-01-01,France
2-s2.0-105003021235,103,"AI Law, Ethics & Human Rights",0.95,North America,post_chatgpt,2024-01-01,Canada
2-s2.0-105002454764,-1,,,Europe,post_chatgpt,2024-01-01,Spain
2-s2.0-105002430354,103,"AI Law, Ethics & Human Rights",0.95,Europe,post_chatgpt,2024-01-01,Ukraine
2-s2.0-105002169547,103,"AI Law, Ethics & Human Rights",0.95,Latin America,post_chatgpt,2024-01-01,Brazil
2-s2.0-105002067386,-1,,,Asia-Pacific,post_chatgpt,2024-01-01,Indonesia
2-s2.0-105002025451,105,"Topic0_Sub_105: employee, chain, supply chain, supply, job, organizational, ",0.1,Asia-Pacific,post_chatgpt,2024-01-01,China
2-s2.0-105001991410,-1,,,Africa & Middle East,post_chatgpt,2024-01-01,Tunisia
2-s2.0-105001973764,-1,,,Latin America,post_chatgpt,2024-01-01,Colombia
2-s2.0-105001971810,108,"Topic0_Sub_108: medical, healthcare, health, care, patient, medicine, clinic",0.1,Asia-Pacific,post_chatgpt,2024-01-01,India
2-s2.0-105001965262,104,"Topic0_Sub_104: stock, market, financial, return, credit, price, fraud, port",0.1,Asia-Pacific,post_chatgpt,2024-01-01,South Korea
2-s2.0-105001937621,11,AI in Real Estate Valuation,0.2,Europe,post_chatgpt,2024-01-01,United Kingdom
2-s2.0-105001927875,108,"Topic0_Sub_108: medical, healthcare, health, care, patient, medicine, clinic",0.1,Asia-Pacific,post_chatgpt,2024-01-01,India
2-s2.0-105001830857,-1,,,Europe,post_chatgpt,2024-01-01,Czechia
2-s2.0-105001640125,-1,,,Africa & Middle East,post_chatgpt,2024-01-01,South Africa
2-s2.0-105001633143,103,"AI Law, Ethics & Human Rights",0.95,Africa & Middle East,post_chatgpt,2024-01-01,Iran
2-s2.0-105001629902,8,"AI, Journalism & Media",0.7,Africa & Middle East,post_chatgpt,2024-01-01,Saudi Arabia
2-s2.0-105001628288,110,"Topic0_Sub_110: marketing, consumer, customer, financial, service, banking, ",0.1,Asia-Pacific,post_chatgpt,2024-01-01,Bangladesh
2-s2.0-105001626700,3,AI in Tourism & Hospitality,0.1,Africa & Middle East,post_chatgpt,2024-01-01,Saudi Arabia
2-s2.0-105001626208,-1,,,Asia-Pacific,post_chatgpt,2024-01-01,Pakistan
2-s2.0-105001626190,-1,,,Asia-Pacific,post_chatgpt,2024-01-01,Indonesia
2-s2.0-105001625020,104,"Topic0_Sub_104: stock, market, financial, return, credit, price, fraud, port",0.1,Asia-Pacific,post_chatgpt,2024-01-01,Indonesia
2-s2.0-105001623924,5,Speech & Language Recognition,0.1,Africa & Middle East,post_chatgpt,2024-01-01,Saudi Arabia
2-s2.0-105001622602,100,"Topic0_Sub_100: student, education, teacher, educational, teaching, learning",0.1,Africa & Middle East,post_chatgpt,2024-01-01,Jordan
2-s2.0-105001621919,122,"Topic0_Sub_122: customer, churn, marketing, consumer, product, commerce, pur",0.1,Africa & Middle East,post_chatgpt,2024-01-01,Iraq
2-s2.0-105001621858,132,"Topic0_Sub_132: nursing, nursing student, nurse, nursing education, student,",0.1,Africa & Middle East,post_chatgpt,2024-01-01,Egypt
2-s2.0-105001620707,-1,,,Africa & Middle East,post_chatgpt,2024-01-01,Saudi Arabia
2-s2.0-105001617383,103,"AI Law, Ethics & Human Rights",0.95,Africa & Middle East,post_chatgpt,2024-01-01,Jordan
2-s2.0-105001613978,-1,,,Asia-Pacific,post_chatgpt,2024-01-01,Malaysia
2-s2.0-105001606667,110,"Topic0_Sub_110: marketing, consumer, customer, financial, service, banking, ",0.1,Asia-Pacific,post_chatgpt,2024-01-01,Indonesia
2-s2.0-105001606415,2,AI Cybersecurity & IoT Threats,0.9,Asia-Pacific,post_chatgpt,2024-01-01,Malaysia
2-s2.0-105001606247,2,AI Cybersecurity & IoT Threats,0.9,North America,post_chatgpt,2024-01-01,United States
2-s2.0-105001606073,110,"Topic0_Sub_110: marketing, consumer, customer, financial, service, banking, ",0.1,Africa & Middle East,post_chatgpt,2024-01-01,Jordan
2-s2.0-105001605627,122,"Topic0_Sub_122: customer, churn, marketing, consumer, product, commerce, pur",0.1,Africa & Middle East,post_chatgpt,2024-01-01,Jordan
2-s2.0-105001603787,-1,,,Africa & Middle East,post_chatgpt,2024-01-01,South Africa
2-s2.0-105001600685,-1,,,Asia-Pacific,post_chatgpt,2024-01-01,Malaysia
2-s2.0-105001597899,103,"AI Law, Ethics & Human Rights",0.95,Africa & Middle East,post_chatgpt,2024-01-01,Iran
2-s2.0-105001587843,-1,,,Asia-Pacific,post_chatgpt,2024-01-01,China
2-s2.0-105001544717,-1,,,Asia-Pacific,post_chatgpt,2024-01-01,Taiwan
2-s2.0-105001541406,-1,,,Africa & Middle East,post_chatgpt,2024-01-01,Iran
2-s2.0-105001432248,103,"AI Law, Ethics & Human Rights",0.95,Europe,post_chatgpt,2024-01-01,Poland
2-s2.0-105001208968,9,AI in Academic Libraries,0.3,Other / Unclassified,post_chatgpt,2024-01-01,Swaziland
2-s2.0-105001075108,-1,,,Europe,post_chatgpt,2024-01-01,United Kingdom
2-s2.0-105000963363,-1,,,Asia-Pacific,post_chatgpt,2024-01-01,Malaysia
2-s2.0-105000901140,-1,,,Europe,post_chatgpt,2024-01-01,Ukraine
2-s2.0-105000828507,9,AI in Academic Libraries,0.3,Asia-Pacific,post_chatgpt,2024-01-01,India
2-s2.0-105000826798,108,"Topic0_Sub_108: medical, healthcare, health, care, patient, medicine, clinic",0.1,Africa & Middle East,post_chatgpt,2024-01-01,Saudi Arabia
2-s2.0-105000781050,111,"Topic0_Sub_111: traffic, crash, road, vehicle, accident, travel, transportat",0.1,Europe,post_chatgpt,2024-01-01,Turkey
2-s2.0-105000745024,-1,,,Asia-Pacific,post_chatgpt,2024-01-01,South Korea
2-s2.0-105000421465,2,AI Cybersecurity & IoT Threats,0.9,Africa & Middle East,post_chatgpt,2024-01-01,Saudi Arabia
2-s2.0-105000221076,100,"Topic0_Sub_100: student, education, teacher, educational, teaching, learning",0.1,Africa & Middle East,post_chatgpt,2024-01-01,Kenya
2-s2.0-85185272021,103,"AI Law, Ethics & Human Rights",0.95,Europe,post_chatgpt,2023-12-31,Estonia
2-s2.0-85181719827,2,AI Cybersecurity & IoT Threats,0.9,Europe,post_chatgpt,2023-12-31,Ukraine
2-s2.0-85181448777,34,Autonomous Weapons & Military AI,0.9,Europe,post_chatgpt,2023-12-31,United Kingdom
2-s2.0-85180218884,-1,,,Asia-Pacific,post_chatgpt,2023-12-31,Bangladesh
2-s2.0-105028950669,113,"Topic0_Sub_113: cancer, breast, breast cancer, tumor, patient, gene, surviva",0.1,Asia-Pacific,post_chatgpt,2023-12-31,India
2-s2.0-85183190347,110,"Topic0_Sub_110: marketing, consumer, customer, financial, service, banking, ",0.1,Europe,post_chatgpt,2023-12-30,Poland
2-s2.0-85164191505,14,AI in Music & Creative Arts,0.1,Asia-Pacific,post_chatgpt,2023-12-30,Hong Kong
2-s2.0-85183004720,30,Machine Translation & Multilingual AI,0.2,Europe,post_chatgpt,2023-12-29,United Kingdom
2-s2.0-85183604993,17,AI Ethics from Islamic/Religious Perspective,0.5,Asia-Pacific,post_chatgpt,2023-12-28,Malaysia
2-s2.0-85180851607,-1,,,Asia-Pacific,post_chatgpt,2023-12-27,Indonesia
2-s2.0-105020965119,103,"AI Law, Ethics & Human Rights",0.95,Europe,post_chatgpt,2023-12-27,Poland
2-s2.0-85181202932,-1,,,Other / Unclassified,post_chatgpt,2023-12-26,North Macedonia
2-s2.0-85181461653,-1,,,Other / Unclassified,post_chatgpt,2023-12-25,Albania
2-s2.0-85180122445,-1,,,Asia-Pacific,post_chatgpt,2023-12-25,China
2-s2.0-85180115518,-1,,,Latin America,post_chatgpt,2023-12-25,Brazil
2-s2.0-85180083180,-1,,,Asia-Pacific,post_chatgpt,2023-12-25,China
2-s2.0-85180070785,-1,,,Asia-Pacific,post_chatgpt,2023-12-25,Taiwan
2-s2.0-105004056836,-1,,,Asia-Pacific,post_chatgpt,2023-12-25,Indonesia
2-s2.0-85174615503,5,Speech & Language Recognition,0.1,Europe,post_chatgpt,2023-12-23,Slovenia
2-s2.0-85180701358,-1,,,Africa & Middle East,post_chatgpt,2023-12-22,South Africa
2-s2.0-85178028209,-1,,,Europe,post_chatgpt,2023-12-22,Greece
2-s2.0-85163868323,-1,,,Europe,post_chatgpt,2023-12-21,Italy
2-s2.0-85182828912,103,"AI Law, Ethics & Human Rights",0.95,Other / Unclassified,post_chatgpt,2023-12-20,Unknown
2-s2.0-85181006546,-1,,,Europe,post_chatgpt,2023-12-20,Ireland
2-s2.0-85180492352,129,AI in Public Administration & Governance,0.9,Europe,post_chatgpt,2023-12-20,Serbia
2-s2.0-85182484769,100,"Topic0_Sub_100: student, education, teacher, educational, teaching, learning",0.1,Europe,post_chatgpt,2023-12-19,Poland
2-s2.0-85182721885,114,Generative AI & Creative Ethics,0.65,Asia-Pacific,post_chatgpt,2023-12-15,Malaysia
2-s2.0-85182650262,100,"Topic0_Sub_100: student, education, teacher, educational, teaching, learning",0.1,Europe,post_chatgpt,2023-12-15,Spain
2-s2.0-85181265167,-1,,,Africa & Middle East,post_chatgpt,2023-12-15,Iran
2-s2.0-85181040282,-1,,,Europe,post_chatgpt,2023-12-15,Iceland
2-s2.0-85181005243,4,Sentiment & Emotion Analysis,0.3,North America,post_chatgpt,2023-12-15,Canada
