id	label	weight
20049	Guangdong Provincial Key Laboratory of Cell Microenvironment and Disease Research	1
20050	Organisasi Riset Tenaga Nuklir	1
20051	Kwansei Gakuin University	1
20052	Riken BRC Microbe Division (JCM)	1
20053	Zhejiang Provincial Center for Disease Control & Prevention	1
20054	ITB STIKOM Bali	1
20055	Hainan College of Economics and Business	1
20056	Quanzhou Medical College	1
20057	Universitas Muhammadiyah Palembang	1
20058	Tianjin Key Lab of Biomass/Wastes Utilization	1
20059	Sebelas April University	1
20060	Unicusano University	1
20061	Comision Nacional de Energia Atomica Argentina	1
20062	State Key Laboratory of Fluorinated Functional Membrane Materials and Dongyue Future Hydrogen Energy Materials Company	1
20063	Sutter Health	1
20064	College of Communication & Information Sciences	1
20065	Konaseema Institute of Medical Science and Research Foundation	1
20066	Lahore General Hospital	1
20067	Antalya Measurement and Evaluation Center Directorate	1
20068	Universidad de Granada, Facultad de Ciencias	1
20069	Academy of Sciences of the Republic of Uzbekistan	1
20070	The Central Hospital of Xiangtan City	1
20071	Angered Hospital	1
20072	Institute of Biomedical Research ibs.GRANADA	1
20073	HCT-Fujairah Campuses	1
20074	Vital Beats	1
20075	St. Ignatius of Loyola College	1
20076	Kauno kolegija	1
20077	alusian Public Foundation Progress and Health-FPS	1
20078	Fujitsu Technology Solutions S.A.	1
20079	Universidad de Granada, Facultad de Medicina	1
20080	Università Cattolica del Sacro Cuore, Campus di Brescia	1
20081	Infrastructure Solutions Group	1
20082	Virtual Reality Medical Center	1
20083	SBUMS Research Institute for Dental Sciences	1
20084	Hokkaido Agricultural Research Center, NARO	1
20085	Hamdard University Islamabad	1
20086	geneXplain GmbH	1
20087	WVU Health Sciences Center Morgantown	1
20088	FKIP-Lampung University	1
20089	Bank Rakyat Indonesia	1
20090	Oman College of Management and Technology	1
20091	Sichuan Institute of Industrial Technology	1
20092	M.H. Wiener Laboratory for Archaeological Science	1
20093	Groningen Institute of Archaeology	1
20094	Nazeer Hussain University	1
20095	Jeonju City Council Legislative Policy Division	1
20096	Key Laboratory for Agricultural Products Processing of Anhui Province	1
20097	Universitas PGRI Argopuro Jember	1
20098	Future City Strategy Division	1
20099	Council on Foreign Relations	1
20100	Shandong Energy Institute	1
20101	Qingdao Institute of Bioenergy and Bioprocess Technology	1
20102	Wave Sciences Corporation	1
20103	International Audio Laboratories Erlangen	1
20104	Mitsubishi Electric Research Laboratories	1
20105	Institute of Himalayan Bioresource Technology India	1
20106	Jiangsu Suke Academy of Innovation Strategy	1
20107	The King's University	1
20108	Mukhametzhan Tynyshbayev ALT University	1
20109	Kemmy Business School	1
20110	KEPCO International Nuclear Graduate School	1
20111	Organization and Entrepreneurship	1
20112	Faculty of Economics and Business in Osijek	1
20113	Scientific Employee of the Laboratory of the Military Academy	1
20114	Yevhenii Bereznyak Military Academy	1
20115	Pakistan Locomotive Factory	1
20116	Hubei Key Laboratory of Multi-media Pollution Cooperative Control in Yangtze Basin	1
20117	Shaanxi Province Silk Road Digital Protection and Inheritance of Cultural Heritage Collaborative Innovation Center	1
20118	Jharkhand University of Technology	1
20119	RVS College of Engineering and Technology, Jamshedpur	1
20120	Kurmangazy Kazakh National Conservatory	1
20121	Inveriant Pte. Ltd.	1
20122	North-Eastern University	1
20123	Bangabandhu Sheikh Mujibur Rahman Digital University	1
20124	Department of Production Management	1
20125	Centro della Scienza e della Tecnica	1
20126	Competence Center ARTES 4.0	1
20127	Sinoveda Canada Inc.	1
20128	EM Normandie Dubai	1
20129	National Research and Development Institute for Occupational Safety and Health ”Alexandru Darabont”	1
20130	Higher Future Institute for Specialized Technological Studies	1
20131	Amplitude	1
20132	Prince Abubakar Audu University	1
20133	Shandong Labor Vocational and Technical College	1
20134	Shandong Vocational and Technical University of International Studies	1
20135	University of California Cooperative Extension	1
20136	School of Ethnology, Northeastern University, Qinhuangdao	1
20137	Uniphore	1
20138	EY GDS	1
20139	ranfield University	1
20140	Quantum DataLab	1
20141	Klaus Advanced Computing Building	1
20142	A-Star, Singapore Institute of Manufacturing Technology	1
20143	Leveragai	1
20144	Capgemini Engineering	1
20145	Faculty of Life Science Engineering	1
20146	Kingsway Hospital	1
20147	Nottinghamshire Healthcare NHS Foundation Trust	1
20148	Erikson Institute	1
20149	Rochester Public Schools	1
20150	R. P. Shaha University	1
20151	Jiangxi Provincial Key Laboratory of Intelligent Medical Imaging	1
20152	Bongdam High School	1
20153	Kyobo Book Centre	1
20154	National Centre for HPC	1
20155	Statens vegvesen	1
20156	Instituto de Investigação e Desenvolvimento Tecnológico para a Construção, Energia, Ambiente e Sustentabilidade	1
20157	Association for the Development of Industrial Aerodynamic	1
20158	Key Laboratory for Biomedical Engineering of Ministry of Education	1
20159	Institute of Public Enterprise	1
20160	Shaanxi Institute of Zoology	1
20161	Rajiv Gandhi Cancer Institute and Research Centre	1
20162	Alhamd Islamic University	1
20163	Enova Robotics	1
20164	Kingston Business School	1
20165	Health Sciences University Hamidiye	1
20166	Ministry of Planning and Finance	1
20167	Harika College of Physiotherapy	1
20168	VIT-AP School of Business	1
20169	NUST Medical School	1
20170	Consortium Ouranos, Canada	1
20171	All India Institute of Medical Sciences, Mangalagiri	1
20172	Palompon Institute of Technology	1
20173	Kurdistan Technical Institute	1
20174	Milpark Business School	1
20175	Southwest Petroleum University School of Geoscience and Technology	1
20176	Fundación Universitaria Autónoma de las Américas	1
20177	Chirchik State Pedagogical University	1
20178	Global Consulting H&G	1
20179	Universidad Científica delSur	1
20180	Universidad Nacional Autónoma de Honduras	1
20181	State Key Laboratory of Chemical Engineering, Zhejiang University	1
20182	China Aerodynamics Research and Development Center	1
20183	Huzhou Institute of Industrial Control Technology	1
20184	MPM Infosoft Pvt. Ltd.	1
20185	Wisconsin Institute for Immune and Cell Therapy (WIICT)	1
20186	CELLSCrIPT	1
20187	Massachusetts Eye and Ear	1
20188	Hanwha Q Cells America Inc	1
20189	The Law Enforcement Academy of the Republic of Uzbekistan	1
20190	Villanova School of Business	1
20191	Training Division	1
20192	NYU Steinhardt	1
20193	School of Mechanical Engineering, Zhejiang University	1
20194	Microfoundation Institute	1
20195	Wenzhou Future City Research Institute	1
20196	Nanhu Laboratory	1
20197	Children and Adolescent Psychotherapy and Technology Research Lab	1
20198	Parente AI	1
20199	Emergency Medical Service Division	1
20200	CIMS Global LLC	1
20201	Universidad Autónoma de Santo Domingo	1
20202	Psychological and Educational Counseling	1
20203	Key Laboratory for Power Machinery and Engineering of Ministry of Education	1
20204	Texas Materials Institute	1
20205	Herff College of Engineering	1
20206	Guangzhou Digital Innovation Research Center	1
20207	Shanghai Art and Design Academy	1
20208	Shanghai Service Platform of Agro-Products Quality and Safety Evaluation Technology	1
20209	Shanghai Academy of Agricultural Sciences	1
20210	National Key Laboratory of Agricultural Product Quality and Safety	1
20211	Key Laboratory of Vegetable Germplasm Innovation and Quality Breeding in the Province	1
20212	Impacts	1
20213	University of Corsica Pascal Paoli	1
20214	Hubei Provincial Department of Agriculture and Rural Affairs-Office of Foreign Cooperation	1
20215	Belgorod State Technological University named after V.G.Shoukhov	1
20216	PRISM Sorbonne - Pole de Recherches Interdisciplinaires en Sciences du Management (EA 4101)	1
20217	China Academy for Rural Development, Zhejiang University	1
20218	Real World Evidence	1
20219	Terumo Corporation	1
20220	Jiangxi Vocational Technical College of Industry & Trade	1
20221	Solearth Architecture Research Center	1
20222	Key Laboratory of Zhejiang Province Water Pollution Control and Environment Safety Technology	1
20223	CSIC - Estación Experimental de Zonas Áridas (EEZA)	1
20224	Affiliated Xianju’s Hospital	1
20225	First Affiliated Hospital of Xi’an Jiaotong University	1
20226	Insurance Research Center	1
20227	University of Birjand	1
20228	Arxan Forest and Grassland Disaster Prevention and Mitigation Field Scientific Observation and Research Station of Inner Mongolia Autonomous Region	1
20229	Institute of Agricultural Bio-Environmental Engineering	1
20230	Hangzhou International Urbanology Research Center & Zhejiang Urban Governance Studies Center	1
20231	Health Canada	1
20232	Universitas Islam Negeri Raden Mas Said Surakarta	1
20233	Guangzhou Huangpu District People's Hospital	1
20234	Jagow-Speicher Consulting	1
20235	XU Exponential University of Applied Sciences	1
20236	Redes de Investigación Cooperativa Orientadas a Resultados en Salud	1
20237	XiaMen NanYang University	1
20238	Sochi State University	1
20239	Kazan State Power Engineering University	1
20240	Łukasiewicz - Poznański Instytut Technologiczny	1
20241	Narula Institute of Technology	1
20242	Hangzhou Meteorological Bureau	1
20243	Advanced Data Analytics for Medical Science Ltd	1
20244	X2AI	1
20245	Information Technology School	1
20246	Toronto Health Economics and Technology Assessment Collaborative	1
20247	Datarwe	1
20248	Institut Agama Islam Negeri Kediri	1
20249	IntelliHQ	1
20250	Bhopal School of Social Sciences	1
20251	Mangalayatan University Jabalpur	1
20252	Univesity of Carthage, Institut Supérieur des Technologies de l'Information et de la Communication	1
20253	Nistarini College	1
20254	Universiti Poly-Tech	1
20255	AIDS Healthcare Foundation	1
20256	Athena Research Centre	1
20257	Lu,nen Institute of Technology	1
20258	Atlântica Instituto Universitário	1
20259	INOV	1
20260	Beijing National Day School	1
20261	Development Research Centre of Beijing New Modern Industrial Area	1
20262	NHS Ayrshire & Arran	1
20263	Edith Cowan University, South West Campus	1
20264	University Hospitals Dorset NHS Foundation Trust	1
20265	Qi4M srl	1
20266	DreamQuark	1
20267	117 Geological Brigade of Bureau of Geology and Mineral Exploration and Development Guizhou Province	1
20268	Universitas Sugeng Hartono	1
20269	Ohalo College	1
20270	Europa-Universität Flensburg	1
20271	Vivekananda School of Law and Legal Studies	1
20272	India International University of Legal Education and Research	1
20273	Universitas Ma Chung	1
20274	Shupyk National Healthcare University of Ukraine	1
20275	National Academy of Medical Sciences of Ukraine	1
20276	Ambis University	1
20277	Durgadevi Saraf Institute of Management Studies	1
20278	PRIDE Consulting (Pvt) Ltd.	1
20279	Library of the National Congress of Chile	1
20280	Zhejiang International Science and Technology Collaboration Center for Sustainable Smart Livable Cities	1
20281	International Center for Integrated Mountain Development	1
20282	ZJU-UIUC Institute	1
20283	International School Utrecht	1
20284	Chamber of Deputies of Brazil – Directorate of Innovation and Information Technology	1
20285	Palazzo Arnone	1
20286	Academia Sinica, Institute of Political Science	1
20287	Kinneret Academic College	1
20288	ESR - Mt Albert Science Centre	1
20289	Mediterranean Research Center of Economics and Sustainable Development (CIMEDES)	1
20290	Zhejiang Big Data Exchange Center	1
20291	Agricultural Research and Extension Authority (AREA)	1
20292	The Centre for Economic Policy Research (CEPR)	1
20293	China Information Technology Security Evaluation Center	1
20294	Anhui Provincial Key Laboratory of Digitalized Conservation and Innovative Revitalization of Ancient Huizhou Villages	1
20295	State Grid Jiangxi Electric Power Co., Ltd.	1
20296	Wuhan Urban Planning Information Center	1
20297	Maricopa Association of Governments	1
20298	Jagan Nath University, Bahadurgarh, Haryana	1
20299	Republic of Turkey Ministry of National Education	1
20300	Marcus Neuroscience Institute	1
20301	Environment and Pollution Control Office 12	1
20302	Kishoreganj University	1
20303	Shenzhen Greater Bay Financial Institute	1
20304	Financial Institutions Department of CMB Wing Lung Bank	1
20305	J.C. Bose University of Science and Technology	1
20306	Shri Ram College of Commerce	1
20307	Shanghai Academy of Landscape Architecture Science and Planning	1
20308	Oxford Science Park	1
20309	Exscientia	1
20310	KTH Royal University of Technology	1
20311	Guiyang University	1
20312	G. d’Annunzio University of Chieti–Pescara	1
20313	Department of Marketing and Communication, Athens University of Economics and Business	1
20314	Department of Business Administration, Athens University of Economics and Business	1
20315	Shandong Chambroad Sinopoly New Materals	1
20316	Robert Bosch LLC Research and Technology Center	1
20317	Pan-European University	1
20318	Societe Generale India	1
20319	Mila University	1
20320	Karpaga Vinayaga Institute of Medical Sciences & Research Center	1
20321	The Brattle Group, Inc., USA	1
20322	Science of Intelligence	1
20323	Eisengard AI	1
20324	Alexander Dubcek University of Trencin	1
20325	School of Materials Science and Engineering, Harbin Institute of Technology	1
20326	Faculté des Sciences Juridique Économique et Sociale Ain Sebaâ Casablanca	1
20327	University of Information Technology and Informatics Communications	1
20328	Siemens Healthineers India	1
20329	NYU Rory Meyers College of Nursing	1
20330	Ministério da Gestão e da Inovação em Serviços Públicos	1
20331	Instituto Federal De Educação, Ciencia E Tecnologia De Brasilia - IFB	1
20332	Université Constantine 3	1
20333	Institución Universitaria Pascual Bravo	1
20334	KaVo Dental GmbH	1
20335	Shandong Institute of Shipbuilding Technology	1
20336	Harbin Institute of Technology Weihai	1
20337	Beijing Laboratory for Environmental Frontier Technologies	1
20338	Provincial Geomatics Center of Jiangsu	1
20339	Assegaf Hamzah & Partners	1
20340	MBA Programme	1
20341	Kaohsiung Municipal Kai-Syuan Psychiatric Hospital	1
20342	Shanghai Engineering Research Center for Heavy Metal Pollution Control and Resource Recovery	1
